rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
54,1743945321.08,5.389999866485596,7.828961788538193,7.828961788538193,13.15.20,39.792162383,-86.23858615,4.6,,,,,,,,,0.0,-187.739,19.0,-19.0,702_202504_06_1315_19_0000012,,,0,0,0
55,1743945321.18,5.490000009536743,7.828961788538193,7.828961788538193,13.15.20,39.792162383,-86.23858615,4.6,,,,,,,,,0.0,-187.739,17.0,-21.0,702_202504_06_1315_19_0000013,,,0,0,0
56,1743945321.29,5.599999904632568,7.828961788538193,7.828961788538193,13.15.20,39.792162383,-86.23858615,4.6,,,,,,,,,0.0,-187.739,17.0,-21.0,702_202504_06_1315_19_0000014,,,0,0,0
57,1743945321.39,5.700000047683716,7.828961788538193,7.828961788538193,13.15.20,39.792162383,-86.23858615,4.6,,,,,,,,,0.0,-187.739,20.0,-21.0,702_202504_06_1315_19_0000015,,,0,0,0
58,1743945321.48,5.789999961853027,7.828961788538193,7.828961788538193,13.15.20,39.792162383,-86.23858615,4.6,,,,,,,,,0.0,-187.739,20.0,-21.0,702_202504_06_1315_19_0000016,,,0,0,0
59,1743945321.59,5.8999998569488525,7.828961788538193,7.828961788538193,13.15.20,39.792162383,-86.23858615,4.6,,,,,,,,,0.0,-187.739,19.0,-22.0,702_202504_06_1315_19_0000017,,,0,0,0
60,1743945321.69,6.0,7.828961788538193,7.828961788538193,13.15.20,39.792162383,-86.23858615,4.6,,,,,,,,,0.0,-187.739,19.0,-22.0,702_202504_06_1315_19_0000018,,,0,0,0
61,1743945321.79,6.099999904632568,9.094243084328198,9.094243084328198,13.15.21,39.792160633,-86.238600783,4.5,,,,,,,,,0.0,-187.739,19.0,-18.0,702_202504_06_1315_19_0000019,,,0,0,0
62,1743945321.89,6.200000047683716,9.094243084328198,9.094243084328198,13.15.21,39.792160633,-86.238600783,4.5,,,,,,,,,0.0,-187.739,19.0,-18.0,702_202504_06_1315_19_0000020,,,0,0,0
63,1743945321.98,6.289999961853027,9.094243084328198,9.094243084328198,13.15.21,39.792160633,-86.238600783,4.5,,,,,,,,,0.0,-187.739,19.0,-21.0,702_202504_06_1315_19_0000021,,,0,0,0
